year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68
01.06.2001;0,006598193;0,002248456;0,01804741;0,010461537;0,009522978;0,014253;0,00455629;0,019683522;0,007441864;0,008186069;0,023116125;0,021093698;0,012788702;0,004502646;0,026550115;0,012173106;0,015672103;0,011086277;0,036378248;0,01145814;0,018152746;0,014494061;0,010768292;0,013836454;0,013711025;0,005049772;0,007129264;0,011445935;0,025328668;0,00460531;0,006936405;0,016613117;0,022572259;0,024721534;0,016382283;0,009127308;0,010772471;0,003271269;0,005158766;0,019026806;0,023830901;0,030556997;0,020186011;0,011137829;0,03207455;0,010859198;0,013916567;0,01668198;0,016797076;0,008057548;0,011815884;0,008736446;0,006726091;0,011612341;0,013177895;0,021121242;0,022056779;0,013656;0,01527959;0,031152916;0,012086953;0,019742942;0,012643354;0,011438371;0,013719814;0,012676105;0,035961276;0,007375119
01.07.2001;0,00738512;0,002799627;0,018612072;0,010697665;0,010101052;0,010782127;0,004285811;0,020709885;0,010780573;0,008593578;0,021413131;0,02031999;0,014686719;0,00404324;0,028024461;0,009643251;0,013792247;0,011414419;0,035999904;0,008810669;0,016587457;0,016481883;0,013495089;0,013888373;0,013118816;0,005577074;0,006870798;0,010976699;0,023592081;0,003799999;0,007563247;0,016045461;0,020289439;0,02342465;0,014141854;0,0104285;0,012135478;0,002594321;0,005208871;0,020935465;0,023270815;0,032838874;0,013942692;0,010282195;0,028573207;0,009702121;0,015041862;0,01454389;0,017097691;0,006642765;0,014092476;0,006795914;0,011595246;0,01392907;0,015292273;0,018464153;0,039767508;0,014241253;0,012636015;0,026263475;0,011149643;0,015853056;0,014230059;0,01077553;0,011666362;0,014469758;0,039415131;0,00737587
01.08.2001;0,007430147;0,002550695;0,021557413;0,011171599;0,010077244;0,009675329;0,004377276;0,018485506;0,012550745;0,009163993;0,021168304;0,015705323;0,011584057;0,004148205;0,030215147;0,007985993;0,013619575;0,012270982;0,032835993;0,010772423;0,014274289;0,016996588;0,009826615;0,012806073;0,015925708;0,005810626;0,007734113;0,00593555;0,019337434;0,003108432;0,008101317;0,017408922;0,029203055;0,024912602;0,013254278;0,009422982;0,011935929;0,002263519;0,004965163;0,023011556;0,021992411;0,034926429;0,018972362;0,00942466;0,025666279;0,011537205;0,018936615;0,016582428;0,019674625;0,007542172;0,010240259;0,007149092;0,007826147;0,009059256;0,013004643;0,014880146;0,029912714;0,015163075;0,010679708;0,037283199;0,010857607;0,026402535;0,014728148;0,013682157;0,00874228;0,014494277;0,039288914;0,007769955
01.09.2001;0,006729268;0,002432023;0,016570008;0,008524366;0,005452378;0,004500195;0,004652497;0,019264377;0,008707244;0,009510167;0,019586239;0,014846982;0,013012192;0,006254078;0,023620909;0,006917635;0,013025837;0,012267686;0,049349812;0,009345166;0,041898291;0,015425909;0,017038253;0,020188968;0,010376681;0,004955291;0,004890662;0,00745047;0,015018158;0,004198794;0,007086988;0,014763486;0,023672634;0,027418708;0,01606972;0,009539301;0,012411921;0,002753492;0,003813999;0,013790988;0,019685322;0,026903343;0,021159496;0,009128831;0,033403675;0,009029641;0,016477464;0,019687633;0,013835136;0,007303261;0,019094107;0,015630836;0,007656087;0,008043372;0,008103682;0,014197023;0,020414299;0,013576759;0,010380436;0,032445625;0,010810381;0,017104844;0,028870433;0,011102609;0,023474838;0,016579445;0,03129634;0,007273308
01.10.2001;0,007712504;0,002965347;0,021106745;0,010343736;0,007931588;0,005891542;0,004382767;0,016704276;0,008899126;0,009936524;0,018852475;0,016697253;0,017826723;0,006091761;0,021621817;0,00719727;0,014158583;0,012762406;0,039877928;0,011270843;0,036243359;0,01656338;0,018370935;0,018081558;0,014165885;0,002854788;0,006162238;0,00958535;0,015602165;0,004728315;0,008627477;0,013668226;0,030122092;0,020868079;0,014724375;0,00678105;0,012204151;0,002708008;0,004944995;0,0157567;0,016383454;0,028276654;0,02144169;0,007928208;0,031945709;0,007375179;0,018057514;0,021989617;0,012191474;0,006703419;0,014875636;0,013540174;0,006238272;0,007926092;0,00912213;0,012604146;0,030430454;0,017179353;0,013124439;0,029967363;0,010564274;0,014010659;0,024175786;0,011642353;0,022345542;0,015612624;0,031686329;0,007667111
01.11.2001;0,008792404;0,002352846;0,024882522;0,010014245;0,007333728;0,005253895;0,004062471;0,02019099;0,011336703;0,011084591;0,019724962;0,019364601;0,018001004;0,005256796;0,02646991;0,0081747;0,013704041;0,011324161;0,035542305;0,013213199;0,026480585;0,014405269;0,016503403;0,014857621;0,015575975;0,004725516;0,00756656;0,011350697;0,018084589;0,003020598;0,007717583;0,013069309;0,027499472;0,018566625;0,017407081;0,009335791;0,011464607;0,00234746;0,0047773;0,015533447;0,017955136;0,027150541;0,026896363;0,010110288;0,026118006;0,009060751;0,016477843;0,021947907;0,015269655;0,006725176;0,013291383;0,008433428;0,004569289;0,011800737;0,009408058;0,01720123;0,018831844;0,019972216;0,013669531;0,032340617;0,011602854;0,017954313;0,01593752;0,018904405;0,019197691;0,013268747;0,031491235;0,008043671
01.12.2001;0,008523283;0,002470722;0,019038296;0,009715668;0,009274125;0,007038098;0,004400085;0,019943137;0,016763927;0,009595163;0,021887898;0,016965099;0,01827811;0,005968269;0,026549842;0,008423851;0,015718909;0,01178199;0,038695169;0,011522029;0,025949941;0,016905594;0,013201073;0,014289392;0,014808717;0,004444638;0,007021897;0,008922252;0,01727049;0,004449494;0,007307116;0,016731153;0,027514202;0,021874265;0,017443415;0,009276511;0,015315267;0,002681682;0,004654107;0,018294807;0,017349229;0,028210078;0,014763777;0,00938679;0,021214836;0,007779411;0,018141718;0,019456785;0,016175871;0,008466471;0,011654604;0,00993606;0,007054591;0,010895829;0,010019564;0,020970588;0,014871138;0,018349623;0,013598377;0,030782716;0,01265769;0,015924484;0,014857266;0,018583375;0,018204402;0,014948177;0,035551136;0,009285734
01.01.2002;0,010030185;0,002615358;0,021858496;0,010334606;0,011300235;0,0079243;0,004221147;0,017815685;0,015415901;0,010023369;0,023647026;0,019507015;0,015944654;0,00453348;0,027428295;0,007255098;0,014099177;0,011805143;0,040187977;0,011053737;0,020581523;0,016946484;0,012627701;0,021348137;0,016653868;0,003696589;0,004578453;0,00523845;0,02540876;0,003171949;0,007001604;0,014808079;0,035055072;0,024195456;0,017147608;0,006932739;0,012656799;0,002293874;0,003952636;0,015925205;0,021013993;0,023570792;0,019475451;0,009792975;0,026359825;0,008949117;0,015687435;0,019100043;0,013820311;0,009791653;0,00961475;0,008553593;0,003413743;0,00725574;0,010154291;0,017394676;0,026410875;0,017819208;0,012333487;0,028882319;0,010517392;0,019886071;0,012822088;0,01251095;0,014894022;0,017131634;0,038170294;0,007451405
01.02.2002;0,009152368;0,002657864;0,020258077;0,009081657;0,007839992;0,006630964;0,004473687;0,017678514;0,012086051;0,008880151;0,021070189;0,02462014;0,019631381;0,007347942;0,024818342;0,006346789;0,013583566;0,010931829;0,038470464;0,011605463;0,026003349;0,016874068;0,0153601;0,020566091;0,015370221;0,004518532;0,006643197;0,00807761;0,026338129;0,003313628;0,007114754;0,015078336;0,030696053;0,022660429;0,014921071;0,006907535;0,011891518;0,002842861;0,00429434;0,015541582;0,019903558;0,024831223;0,022265401;0,009284723;0,029967155;0,010960381;0,012135504;0,018041892;0,015618597;0,010837643;0,012911541;0,006859198;0,00577717;0,007673176;0,012004743;0,018191777;0,024201797;0,019978349;0,010509713;0,024451005;0,01240338;0,018094872;0,011980994;0,009409834;0,014722212;0,018588552;0,040070701;0,00614607
01.03.2002;0,008189131;0,002607404;0,022321095;0,010016021;0,006709741;0,007649889;0,004027134;0,022040356;0,011857292;0,009774795;0,017442884;0,018936271;0,016990172;0,008138277;0,029092579;0,009622698;0,016690756;0,012892665;0,032884956;0,012958445;0,020865828;0,015816908;0,008697333;0,013755104;0,01242677;0,004996369;0,007823393;0,00690082;0,023542088;0,003550297;0,007970099;0,014630689;0,027538192;0,025576835;0,015509436;0,012110294;0,013460466;0,004510148;0,003998078;0,017105115;0,02302678;0,023417664;0,015808413;0,010339616;0,027621903;0,013184223;0,01521925;0,018376388;0,018039956;0,009841326;0,013717619;0,005937226;0,005717634;0,009415649;0,010289497;0,017640226;0,019896218;0,019511486;0,012638857;0,030543052;0,010563111;0,018341704;0,014588508;0,011987671;0,015186492;0,017278761;0,038511584;0,011732363
01.04.2002;0,008263755;0,002357961;0,020860079;0,008302971;0,00518925;0,008913563;0,004133422;0,018522053;0,011403159;0,00935464;0,020517426;0,019423404;0,013986508;0,018688749;0,028142531;0,008000176;0,014272299;0,009993628;0,034754834;0,008293756;0,027588517;0,015869138;0,007089319;0,014859859;0,014139595;0,003712326;0,005917683;0,013447819;0,026526087;0,003584527;0,007076973;0,017203662;0,020029407;0,021543908;0,016558777;0,008377945;0,010441812;0,004035311;0,003418161;0,018629665;0,024088447;0,030876947;0,021714747;0,008627211;0,028170406;0,010324969;0,012629731;0,016993713;0,017498111;0,007672174;0,011462972;0,007187095;0,004127894;0,008777202;0,016424826;0,021832113;0,0275649;0,015487654;0,01321652;0,024501696;0,01166254;0,020273352;0,015974729;0,010121494;0,016405555;0,016825378;0,038475148;0,007657823
01.05.2002;0,005938048;0,002662766;0,026043898;0,007574957;0,005675019;0,009500341;0,004213378;0,017117129;0,010885319;0,008963515;0,019923611;0,021027624;0,019766786;0,010989927;0,026428781;0,010231977;0,012995179;0,009722563;0,034169957;0,011627278;0,022007828;0,015188559;0,013246013;0,01638562;0,016613641;0,003874739;0,007903529;0,008182002;0,028451104;0,004362298;0,006980068;0,013898898;0,021169815;0,025226194;0,018753507;0,010121134;0,012452074;0,005074743;0,003597054;0,019186647;0,023434072;0,026131158;0,02061772;0,008386247;0,027630496;0,009584902;0,014313314;0,019537298;0,019165281;0,007725795;0,014430628;0,006270573;0,005405863;0,011339634;0,013613533;0,022224629;0,016231032;0,018516101;0,011870096;0,02407446;0,010449891;0,023437189;0,013382449;0,009986414;0,013674985;0,015932507;0,037704565;0,006795648
01.06.2002;0,007648193;0,002843975;0,023807474;0,008917632;0,007256385;0,007702729;0,004278002;0,021147691;0,010041955;0,010825463;0,019702325;0,01997382;0,018375553;0,009579664;0,027949373;0,007409028;0,015521353;0,014041319;0,036885156;0,01255828;0,021383276;0,014727348;0,012836532;0,014265509;0,015854569;0,004937054;0,007538204;0,00621463;0,027740365;0,003428049;0,007689101;0,017723821;0,017547923;0,028696256;0,017514659;0,008449285;0,010496861;0,004164256;0,003204042;0,022816305;0,021309728;0,026485104;0,021164731;0,010160435;0,027975308;0,010588534;0,014432112;0,017376446;0,016942955;0,008061842;0,01122605;0,005640438;0,004378856;0,009304052;0,012305895;0,022157969;0,017969983;0,017399132;0,01461253;0,023536319;0,011567094;0,018249125;0,014390204;0,011135975;0,013059115;0,018741477;0,038749945;0,007385228
01.07.2002;0,008748961;0,002579509;0,017447619;0,009446585;0,008332432;0,008064704;0,003784026;0,02060139;0,011048073;0,009206439;0,022660715;0,018536549;0,021601591;0,00710428;0,029203751;0,008214011;0,013814666;0,010498177;0,0412127;0,011343232;0,017797645;0,013869622;0,008587291;0,015627485;0,013354673;0,004911362;0,006001402;0,006139526;0,032131996;0,003994634;0,008310868;0,013577629;0,017901735;0,045618182;0,016472066;0,008411702;0,012291437;0,003604147;0,00290076;0,015864778;0,021089395;0,023936726;0,019457644;0,013772284;0,025630356;0,009966364;0,012186763;0,015216356;0,019410372;0,008681871;0,012930594;0,006878829;0,005358654;0,007464297;0,009453948;0,022929978;0,025842644;0,014701598;0,012747001;0,024348646;0,010441652;0,015581159;0,010503688;0,01198515;0,011321618;0,024111292;0,046313836;0,006918937
01.08.2002;0,007169368;0,002754649;0,019111227;0,01051151;0,007970758;0,00787279;0,004617578;0,021174576;0,014961613;0,008415163;0,020857642;0,018119959;0,010543687;0,00717444;0,029583999;0,007783133;0,014400455;0,008710992;0,034035246;0,011855126;0,01756203;0,016682586;0,011664327;0,016231626;0,012308849;0,006097529;0,008452416;0,010565548;0,025579886;0,005295776;0,007138252;0,015959039;0,019344737;0,030776777;0,015255741;0,010356535;0,010847684;0,003236475;0,004393943;0,019706576;0,022994728;0,022660893;0,025097732;0,008148071;0,032490703;0,009642285;0,015715303;0,016189343;0,016182188;0,00878649;0,01072637;0,006759377;0,007549532;0,010465796;0,013417655;0,017116397;0,021598219;0,014075421;0,013588229;0,032666653;0,010657862;0,020755073;0,01861689;0,010247829;0,01369665;0,018373428;0,039157782;0,007542862
01.09.2002;0,007042215;0,002489525;0,028261431;0,009843891;0,005770345;0,006639004;0,004254837;0,019266565;0,008518482;0,008707779;0,01941529;0,021665233;0,012099816;0,004492252;0,026126661;0,008482217;0,017077293;0,011522532;0,041382936;0,014103894;0,023027494;0,015147008;0,015650525;0,017615141;0,013079354;0,004245985;0,006260355;0,016569613;0,023267315;0,005282932;0,007062092;0,01670782;0,022193615;0,023235228;0,017711557;0,008162814;0,011063921;0,002595334;0,003505936;0,018303133;0,0236555;0,024495865;0,039879917;0,008988667;0,029700984;0,010749618;0,014403465;0,018463159;0,017977883;0,007899175;0,013479225;0,006990281;0,005979873;0,007640284;0,011394858;0,018079059;0,015886955;0,016647159;0,012656479;0,024446554;0,011926311;0,022177348;0,012500284;0,010194495;0,014714248;0,014547606;0,030236284;0,006439092
01.10.2002;0,008071492;0,002633023;0,026738163;0,008963695;0,006039002;0,007251944;0,003760738;0,017599133;0,009503726;0,009460167;0,01937797;0,02059453;0,014357205;0,005528315;0,023983534;0,00869229;0,014973775;0,01084135;0,037140495;0,010419183;0,02388695;0,015565001;0,022268168;0,017611747;0,016905041;0,003525375;0,006175944;0,013276816;0,021421033;0,006277618;0,007490671;0,01545877;0,021484113;0,024755362;0,015933971;0,00691253;0,010660398;0,00291475;0,00297388;0,017850293;0,019109013;0,021904633;0,049807473;0,009779853;0,028382716;0,008011312;0,01371723;0,014524465;0,016545935;0,009961554;0,011971456;0,009258968;0,006156495;0,0096435;0,0095282;0,020217839;0,025427685;0,015345904;0,015618037;0,024634822;0,010477443;0,021137088;0,010138058;0,012152853;0,016873983;0,015828987;0,028694966;0,005871375
01.11.2002;0,007389505;0,002510456;0,02057555;0,008184684;0,006520917;0,006143883;0,004233427;0,018900465;0,010010144;0,009710818;0,022687409;0,02030184;0,014511276;0,005871109;0,024832673;0,01107387;0,01499395;0,010620559;0,0387906;0,012912887;0,020961085;0,013849052;0,015951787;0,015472646;0,019886814;0,004304005;0,006966047;0,013147887;0,024504273;0,004407351;0,00724407;0,014469321;0,026437647;0,020991211;0,016729356;0,007187619;0,010913202;0,002683398;0,003160033;0,015009959;0,017625448;0,021436408;0,050664066;0,009447146;0,027125774;0,009179696;0,013032786;0,015756485;0,016677643;0,00865052;0,012428081;0,006925475;0,006802452;0,0092963;0,011302836;0,035426644;0,017695716;0,017725912;0,015370092;0,026504316;0,012224555;0,015457451;0,012697844;0,012875719;0,011946176;0,015787378;0,029571547;0,00531275
01.12.2002;0,007524019;0,002618962;0,017949643;0,010910787;0,006633191;0,006930468;0,005139108;0,019711635;0,012575372;0,008691749;0,027584104;0,017955939;0,00945546;0,003434484;0,026516341;0,008126161;0,017230339;0,014650352;0,04021261;0,010044146;0,016516072;0,01597498;0,018555796;0,015257423;0,016026112;0,006182596;0,006194123;0,018418532;0,025377841;0,010270309;0,007479558;0,015169062;0,030667211;0,020135685;0,018021353;0,00739075;0,014379852;0,003586198;0,003728552;0,018081056;0,021985824;0,02035795;0,018974732;0,009932292;0,030249151;0,009756414;0,014889454;0,016872615;0,017202811;0,00750682;0,012529036;0,008531813;0,005433024;0,010419821;0,009253293;0,020256402;0,013404745;0,017069424;0,012879848;0,027221028;0,013411935;0,01624329;0,018815134;0,018822157;0,013553406;0,014867673;0,031511965;0,006740014
01.01.2003;0,007878957;0,002479102;0,017487444;0,008311195;0,007533196;0,006254681;0,005070724;0,017113725;0,010248604;0,008509826;0,025648958;0,017310854;0,014443409;0,0059302;0,023945987;0,008638609;0,013020399;0,010808521;0,040448227;0,008771732;0,016367021;0,014590628;0,030392948;0,018842904;0,018457137;0,005330524;0,005139641;0,019808815;0,023573021;0,005331416;0,007440868;0,016909704;0,047987843;0,021370544;0,015677007;0,007062431;0,012349749;0,003882504;0,003123671;0,013195241;0,021096166;0,021920673;0,021116828;0,00989663;0,037273081;0,008139079;0,011995997;0,016234075;0,015552197;0,006151608;0,013481312;0,006651277;0,007182114;0,009678941;0,010068663;0,020490983;0,018656683;0,017622846;0,015618135;0,024903312;0,010129111;0,018099007;0,012466857;0,011103123;0,018622114;0,016940134;0,026830476;0,005390612
01.02.2003;0,007973888;0,002140811;0,015752635;0,008473914;0,007338851;0,008081583;0,003726208;0,017883131;0,008178332;0,008825878;0,02174619;0,019166156;0,015256802;0,005169944;0,026538577;0,012537171;0,014151272;0,014055679;0,042295878;0,011911931;0,018521426;0,014410904;0,022797252;0,015499118;0,016909908;0,00462694;0,006334388;0,023951563;0,022129481;0,00505638;0,007416969;0,013131834;0,041733034;0,01753477;0,01495881;0,009042322;0,01211245;0,00430745;0,004219611;0,016199594;0,020619751;0,022700788;0,015471722;0,008142874;0,034083499;0,009704328;0,01134081;0,013909055;0,015851497;0,007863069;0,013854326;0,014226049;0,00415186;0,009165355;0,01071838;0,017484954;0,021836192;0,019704611;0,014677812;0,023299965;0,011039752;0,016246737;0,013636192;0,011630639;0,025419118;0,015523861;0,029892896;0,005704876
01.03.2003;0,006818023;0,002116457;0,016399964;0,008459643;0,006107637;0,006963875;0,00480978;0,017871008;0,008748965;0,010709033;0,019305749;0,018378787;0,017506551;0,005578822;0,024120436;0,010138513;0,015972847;0,011856571;0,040599726;0,01211884;0,023419852;0,015019032;0,01450735;0,015767761;0,015191707;0,004041248;0,006188241;0,033133143;0,023993402;0,005278329;0,007318013;0,017995183;0,034210091;0,0239256;0,014386493;0,007011943;0,011429368;0,003182744;0,004399178;0,017575196;0,020339489;0,018448898;0,013837384;0,007759434;0,031510774;0,013120612;0,012053468;0,016118393;0,01571803;0,006840112;0,01536415;0,009533641;0,005492415;0,00812196;0,010368226;0,020941121;0,014891256;0,015988765;0,01298521;0,022129792;0,012854594;0,015522377;0,01410137;0,010773139;0,039526842;0,016796427;0,030265255;0,006041762
01.04.2003;0,006863464;0,002137535;0,016357144;0,00877815;0,006017165;0,006934208;0,003174979;0,019148889;0,009659994;0,009366046;0,020060307;0,017917259;0,015022608;0,00831567;0,023988649;0,009132406;0,016767303;0,011981162;0,037199637;0,010400779;0,026845721;0,012563544;0,015273937;0,014699545;0,013190737;0,004418028;0,006009219;0,03296362;0,022702893;0,005206748;0,007269326;0,01495445;0,029887196;0,020277483;0,012996611;0,005587614;0,012719327;0,00289138;0,003064737;0,016496304;0,018449864;0,01990184;0,015021131;0,006493311;0,031299794;0,009555935;0,013302696;0,016630618;0,015500021;0,006301698;0,01679813;0,008345252;0,009659234;0,0096071;0,012397814;0,017292714;0,028198983;0,0164292;0,018015267;0,021235935;0,010455826;0,016793667;0,01968354;0,010810811;0,03406615;0,014457289;0,037023487;0,007030918
01.05.2003;0,007913335;0,002219547;0,016452788;0,008230783;0,014828146;0,004998886;0,004581658;0,018596099;0,00835774;0,011112933;0,021128188;0,018619561;0,019618323;0,009716556;0,028106259;0,009516925;0,016829673;0,009175797;0,033248657;0,010198174;0,018857098;0,016671291;0,013267327;0,016827599;0,015886366;0,003693855;0,005916732;0,01829319;0,022661821;0,003693159;0,006831294;0,015350257;0,042981311;0,020210376;0,016777428;0,009237769;0,011097534;0,002389629;0,004755542;0,017162941;0,018262675;0,022643307;0,020034716;0,006987638;0,030571863;0,009836191;0,014815276;0,015446861;0,016356757;0,007303687;0,014737266;0,006907256;0,007283663;0,00829117;0,012570294;0,018665229;0,019984794;0,015839376;0,018432464;0,030831068;0,011177303;0,019693741;0,014224881;0,011820414;0,018180627;0,017436998;0,030083358;0,00556858
01.06.2003;0,007219215;0,002630263;0,021895617;0,007717788;0,010917958;0,007268416;0,004010624;0,018623411;0,006813188;0,013660719;0,022295027;0,021431118;0,016256465;0,008508808;0,026635396;0,009760748;0,017028431;0,009130225;0,03652784;0,01738306;0,024260404;0,015679233;0,011115455;0,015596289;0,015071033;0,006429186;0,006519418;0,014833262;0,022385862;0,005073155;0,007436905;0,017953829;0,026815398;0,023562872;0,01658323;0,007854265;0,01222325;0,002520248;0,003873886;0,018327575;0,022284809;0,021666564;0,020147503;0,009435728;0,027826334;0,011125501;0,014205674;0,016116306;0,018688069;0,006869311;0,011360576;0,008083329;0,008911017;0,008649622;0,012714393;0,019206547;0,015364575;0,015644721;0,018028952;0,027633736;0,013516947;0,020068808;0,013252052;0,01026636;0,017100717;0,015115228;0,030573509;0,006314038
01.07.2003;0,008460664;0,002066872;0,017454945;0,008673849;0,007299509;0,006730394;0,004475812;0,019485293;0,006836139;0,011941121;0,020753939;0,019120059;0,01605044;0,004624996;0,027000624;0,00752307;0,019183308;0,011075891;0,038495375;0,013039263;0,016990034;0,016674281;0,012243264;0,016488344;0,01493051;0,004843591;0,009326411;0,012449295;0,026438733;0,004682704;0,00738684;0,016249886;0,02700907;0,023561342;0,018737427;0,007531646;0,013630908;0,002599226;0,004862076;0,019770925;0,021431428;0,022196398;0,019529322;0,009267326;0,027912862;0,009768139;0,016923555;0,014751739;0,020495246;0,006043082;0,01203445;0,006606529;0,008686747;0,007631123;0,01349287;0,017936973;0,026792981;0,016247668;0,013937095;0,025424448;0,013095719;0,015001401;0,013874215;0,011122745;0,028032572;0,017368331;0,030680495;0,007016463
01.08.2003;0,006976207;0,002626235;0,01503703;0,010398494;0,010271725;0,021902206;0,005012267;0,01765248;0,007804332;0,011506551;0,018526174;0,016059085;0,009379117;0,004626624;0,027049456;0,006646335;0,014409386;0,013153331;0,035180182;0,016568012;0,020269024;0,015381342;0,013458322;0,016427188;0,018023705;0,004867001;0,007504342;0,011763262;0,025473006;0,006609889;0,007981314;0,016203667;0,021644862;0,021243169;0,018576228;0,008513118;0,011573441;0,002672616;0,00496373;0,020801632;0,02184224;0,026262925;0,025978249;0,010819812;0,027274697;0,011903812;0,015039692;0,017479881;0,018039876;0,008147217;0,011675705;0,008416721;0,006733275;0,010920802;0,014076834;0,013098356;0,021366409;0,012780999;0,017232251;0,027679509;0,010749698;0,020815614;0,013197562;0,011174058;0,022505481;0,015456778;0,02688918;0,007706275
01.09.2003;0,007283535;0,002727025;0,016823477;0,007268;0,01209721;0,010242834;0,005001924;0,021942855;0,00960075;0,010162037;0,019833293;0,019954135;0,014559775;0,00571362;0,026651221;0,008317094;0,014808153;0,009933076;0,040912995;0,00988241;0,021126514;0,014844763;0,010177851;0,019172665;0,014863637;0,004657359;0,007625061;0,017263662;0,021425598;0,004882458;0,007268179;0,015366687;0,024581554;0,018140828;0,015434209;0,012910598;0,014094093;0,002612875;0,003145486;0,01857446;0,019847137;0,019959627;0,038024928;0,008322378;0,032943861;0,009154042;0,019557587;0,014203287;0,020813542;0,006242;0,012531339;0,006210071;0,008073651;0,011276492;0,013913864;0,018835463;0,013420213;0,014760066;0,019294124;0,026213864;0,011979506;0,01791695;0,0153363;0,010470225;0,022136865;0,01317826;0,025293338;0,008207061
01.10.2003;0,008943993;0,002409862;0,030790521;0,008657644;0,008920707;0,007559557;0,003801473;0,019466113;0,006569484;0,008058179;0,023293391;0,022740827;0,015858602;0,004960416;0,02807079;0,0074907;0,016702577;0,011230993;0,037560707;0,010262877;0,016475147;0,016903393;0,01002637;0,018878384;0,015347682;0,003956211;0,007454334;0,015884225;0,023105514;0,003404758;0,006223478;0,017754554;0,023321449;0,021881706;0,017822807;0,01024804;0,011640823;0,003562282;0,00385208;0,017761298;0,021504265;0,024567582;0,032527747;0,009974957;0,0294957;0,011363265;0,019671871;0,01301946;0,0181252;0,005743775;0,011829065;0,006614321;0,010812014;0,007719419;0,010186332;0,016709383;0,020050146;0,015865116;0,014695727;0,025218169;0,011929272;0,022599457;0,012216988;0,009965315;0,017638213;0,014365893;0,030439432;0,006297964
01.11.2003;0,007825641;0,002350697;0,020545898;0,008903182;0,007008863;0,007866602;0,004607056;0,020537842;0,006666519;0,008331798;0,020924979;0,018418638;0,017943338;0,005710342;0,026723018;0,011165457;0,016860484;0,010680695;0,04098716;0,010705312;0,02024427;0,016270932;0,008321897;0,016854027;0,016743167;0,004718815;0,007635449;0,011836936;0,024239673;0,004242638;0,007346648;0,017637796;0,02354876;0,019106333;0,018139539;0,014915481;0,011530838;0,004927357;0,004491293;0,018387006;0,021507989;0,024169818;0,029322803;0,010519901;0,024367272;0,0107006;0,016887109;0,01553474;0,019947326;0,007153693;0,012570547;0,007090807;0,007056343;0,00972528;0,011642074;0,022648228;0,014554187;0,015546691;0,018133024;0,02505941;0,012985019;0,018639967;0,013284638;0,015311346;0,016911603;0,013849856;0,02975371;0,00922364
01.12.2003;0,007706193;0,002450882;0,017365927;0,009598156;0,010067179;0,007062064;0,004134531;0,019385617;0,009026296;0,009978006;0,01921498;0,018838087;0,010275691;0,005621874;0,029038856;0,010617767;0,018558794;0,014693869;0,037999988;0,010297165;0,018335912;0,015512764;0,012600308;0,016792845;0,014834543;0,004131855;0,011788011;0,013755761;0,022888287;0,004053229;0,00847551;0,015581594;0,020636712;0,022693362;0,017836881;0,012108613;0,012239754;0,003748177;0,005102115;0,017600987;0,023531198;0,023993271;0,02884738;0,008027516;0,030461091;0,00920057;0,015169616;0,016274005;0,018249113;0,00676532;0,013882216;0,007763865;0,009580285;0,009633856;0,011648772;0,024354385;0,012145536;0,016506026;0,014834822;0,026148871;0,012900294;0,01557033;0,013210549;0,019723974;0,015203335;0,012698698;0,031080311;0,009945653
01.01.2004;0,008225918;0,002299984;0,020050799;0,008835274;0,01086348;0,007355609;0,004722005;0,018639739;0,007670344;0,009394346;0,018754788;0,018463895;0,013239307;0,004596824;0,031374888;0,008319609;0,014989048;0,0097255;0,038842027;0,013205228;0,015497636;0,014082224;0,014862487;0,022143547;0,016774076;0,004975998;0,008716367;0,012312367;0,025597057;0,003437784;0,006742434;0,014132001;0,032549033;0,021848719;0,015843959;0,011133516;0,013999765;0,002371648;0,004158561;0,014634418;0,021280992;0,022839288;0,04104731;0,00877874;0,031478029;0,010872194;0,01974692;0,014266019;0,017888484;0,00779689;0,01487834;0,009549001;0,007446286;0,007997929;0,013082313;0,017657333;0,018443528;0,016677874;0,016712382;0,027424116;0,011230423;0,013978563;0,010078245;0,010768229;0,011397304;0,015439331;0,028806945;0,007054779
01.02.2004;0,009591751;0,002384423;0,017921043;0,008063715;0,008599428;0,007948855;0,004046293;0,015527645;0,00526752;0,012966426;0,022924224;0,019949119;0,016025068;0,004662769;0,025906986;0,006599188;0,013966773;0,011344278;0,037132731;0,010013308;0,014701515;0,016572606;0,01616669;0,018822742;0,021006411;0,003725665;0,00811778;0,013324327;0,024129319;0,003659726;0,007645764;0,018302884;0,038910394;0,021290755;0,015921223;0,010323744;0,012241657;0,002928789;0,003774518;0,01495747;0,017175109;0,027865556;0,052050855;0,007496242;0,028147955;0,009725761;0,022115483;0,012205953;0,018153459;0,006317051;0,012078559;0,005724001;0,006428706;0,00774429;0,015168902;0,016452411;0,01482651;0,016617262;0,015436138;0,025817685;0,013009537;0,014832324;0,01347066;0,009550502;0,011376443;0,013519991;0,031287884;0,008039247
