year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100
01.01.2005;0,010078674;0,004188572;0,00934859;0,002721374;0,006279071;0,002115526;0,003108223;0,01235757;0,006699599;0,014469411;0,010599844;0,010134046;0,001560914;0,005999573;0,011687472;0,005633584;0,004195537;0,006803609;0,027191108;0,009757353;0,01110429;0,012415086;0,003115948;0,012837496;0,010932679;0,001791268;0,00286333;0,010858032;0,012656411;0,002017593;0,004192011;0,012414768;0,026142031;0,018559435;0,016057003;0,006364106;0,014075068;0,010576222;0,002548154;0,016165593;0,007422487;0,015782774;0,011697913;0,005491468;0,017316293;0,008281407;0,010163105;0,01217124;0,015203798;0,005352244;0,009526492;0,006679954;0,005206136;0,006723046;0,004667597;0,013679388;0,014626995;0,018956178;0,015518659;0,010503141;0,007236703;0,017762383;0,010614914;0,008909913;0,00747642;0,008308322;0,020980841;0,006061594;0,019018146;0,013020922;0,015250798;0,007528105;0,032026829;0,002774548;0,011377812;0,003354156;0,010725828;0,011809712;0,01819893;0,007342391;0,004950629;0,008514302;0,004141985;0,010803938;0,025153435;0,017880598;0,006994881;0,004478373;0,009487545;0,004227973;0,003752727;0,003694624;0,011798477;0,004857577;0,01551765;0,004066805;0,001603262;0,022964974;0,006451498;0,001292991
01.02.2005;0,011718684;0,0039706;0,010844503;0,002430182;0,005544577;0,003440628;0,002368857;0,010790749;0,00533409;0,013291841;0,010133798;0,009684464;0,002936542;0,007902137;0,012695712;0,005980157;0,003727404;0,007934126;0,026940791;0,00843201;0,011262288;0,01529795;0,007079155;0,01122551;0,012125828;0,002936695;0,003203782;0,01291832;0,012107445;0,002266267;0,003569096;0,01433167;0,030168665;0,015327566;0,013697928;0,004199982;0,013554151;0,011279324;0,002426823;0,016370289;0,0071536;0,013935271;0,011286364;0,006269593;0,014117048;0,011681249;0,011461319;0,011234219;0,015821564;0,005024073;0,010747302;0,005887532;0,005603389;0,00864244;0,005237082;0,017031112;0,012224253;0,020962126;0,010975474;0,013916812;0,007420867;0,018233699;0,010115919;0,00773088;0,008885395;0,006574413;0,018869447;0,005080982;0,017984726;0,012220583;0,018072784;0,007317692;0,021321774;0,001688914;0,011091491;0,003767808;0,009495544;0,015012881;0,017549571;0,008399402;0,004885847;0,00913598;0,003829355;0,009365294;0,023609937;0,020578811;0,006081003;0,004465303;0,01121054;0,004586272;0,003968082;0,004776906;0,010417816;0,004334033;0,013035674;0,004009296;0,002273976;0,024177812;0,006725415;0,001035475
01.03.2005;0,013410624;0,003664725;0,012406247;0,002436892;0,006223051;0,002011925;0,002567544;0,011574647;0,006734583;0,013665473;0,010261037;0,01059011;0,00274778;0,008871836;0,012381248;0,005334949;0,005623095;0,01014427;0,027253941;0,00923637;0,011530826;0,015449307;0,005988201;0,008122791;0,011708392;0,002607555;0,004783162;0,013870296;0,013698789;0,003777745;0,004545023;0,017511546;0,023983589;0,016911996;0,014406962;0,005504078;0,010480947;0,010353529;0,002581733;0,015981304;0,006135673;0,013689566;0,012271156;0,005030301;0,014111484;0,0111485;0,010533022;0,012101382;0,015752861;0,005923413;0,010731699;0,005076129;0,008502311;0,008615042;0,004755205;0,018634998;0,009585106;0,019060854;0,00935439;0,011932356;0,005814658;0,016797646;0,010653455;0,008355003;0,009736431;0,007643321;0,020420151;0,007202984;0,014263952;0,011321568;0,017993932;0,009783086;0,020788974;0,00228004;0,013124643;0,003818722;0,009982701;0,012783766;0,018512824;0,007502815;0,005444675;0,009301412;0,004305204;0,010156767;0,020626483;0,018825706;0,007562784;0,003737523;0,00746719;0,004266405;0,004293384;0,006589485;0,011612728;0,003775179;0,014525608;0,003932204;0,001330461;0,022888703;0,005374384;0,001319471
01.04.2005;0,014024258;0,004192338;0,012121335;0,002300769;0,004429952;0,002471775;0,002822545;0,01095319;0,005209013;0,013032363;0,009702491;0,008854206;0,003860845;0,00621675;0,01293943;0,007043323;0,00401197;0,01010832;0,02571166;0,00717674;0,012285134;0,015861773;0,003706581;0,009239607;0,009809225;0,001566738;0,00337047;0,009983659;0,014241145;0,003342299;0,003970836;0,015156668;0,019322832;0,019381206;0,016083647;0,006217754;0,012310877;0,010729357;0,002260598;0,016684629;0,009797484;0,013966443;0,014194543;0,005139533;0,010421949;0,010834743;0,009997047;0,012006881;0,014488477;0,005046529;0,008897063;0,006505191;0,008607158;0,007974202;0,005577224;0,019074816;0,016467747;0,016655725;0,009587547;0,014307623;0,006634764;0,015710183;0,011144909;0,007498305;0,007317643;0,00850227;0,023327876;0,00628432;0,014967006;0,013943069;0,018863054;0,01138535;0,024416835;0,001889344;0,011312889;0,003261651;0,010953675;0,012558582;0,019572363;0,006093944;0,007601117;0,008969906;0,00538253;0,010943572;0,020218326;0,017752737;0,007776718;0,004917126;0,006613535;0,004398156;0,009230772;0,003566987;0,012414639;0,003865396;0,010197824;0,004024748;0,002449133;0,024069286;0,006061507;0,001651713
01.05.2005;0,011532776;0,003679518;0,00964503;0,002171411;0,005357499;0,004047159;0,00256892;0,010064379;0,004732237;0,012626773;0,007700632;0,011651351;0,004186112;0,005261113;0,011915949;0,008657724;0,003824149;0,008981558;0,023559859;0,010320676;0,014095278;0,013793545;0,008316825;0,009403629;0,01055892;0,001789365;0,00364531;0,011357322;0,013887915;0,00222321;0,006051782;0,015720366;0,018712133;0,015228228;0,01499265;0,006293879;0,012671836;0,010423597;0,002195049;0,015008748;0,006581836;0,013738853;0,015636893;0,00490315;0,012130882;0,013107076;0,013700581;0,013905889;0,013687288;0,005940546;0,008846363;0,008917066;0,009142908;0,010795562;0,00490705;0,017484638;0,011508533;0,017439708;0,00863941;0,012080737;0,006854352;0,019253938;0,010651477;0,009369473;0,008419467;0,0087647;0,022070122;0,006503382;0,015740919;0,012203081;0,019660929;0,008438939;0,024900982;0,001525935;0,012342929;0,003546088;0,00987157;0,012561256;0,016969772;0,009382791;0,007790911;0,008751233;0,004758014;0,01110128;0,018219801;0,023899044;0,006911568;0,004443134;0,007512761;0,002339011;0,003647593;0,006200775;0,013010812;0,003053997;0,010535627;0,005324716;0,002046183;0,021493556;0,006687614;0,001290887
01.06.2005;0,008904461;0,004084192;0,011301056;0,00212878;0,004416626;0,005083622;0,002896705;0,013548717;0,004872313;0,010273896;0,008530734;0,010380744;0,002728696;0,005159851;0,012812898;0,010616913;0,005077687;0,011927461;0,024346794;0,010858353;0,012517252;0,014487563;0,00568925;0,009053222;0,009845005;0,001923321;0,004323006;0,014249755;0,018826762;0,002964323;0,004524705;0,017832611;0,012500139;0,017515025;0,014874043;0,005533527;0,012021602;0,011022652;0,001843531;0,01586889;0,008238656;0,015664052;0,016617583;0,008420909;0,012302607;0,012783768;0,011264081;0,011688293;0,014652507;0,006067984;0,010398916;0,005882569;0,00736977;0,010290745;0,005686016;0,016302577;0,008405384;0,014763824;0,008087658;0,010742825;0,006188169;0,01501722;0,01068045;0,00808137;0,009135947;0,009034912;0,024825933;0,007485471;0,01400639;0,012613703;0,017251865;0,00981091;0,023266449;0,001782363;0,011126108;0,004078754;0,010590484;0,014695018;0,01948536;0,008994687;0,006557488;0,008897216;0,002556046;0,010331504;0,022786871;0,020010915;0,009197152;0,004450163;0,006789765;0,003200879;0,003105035;0,003430628;0,012886023;0,005158586;0,014017804;0,004196863;0,002442281;0,021302548;0,005831827;0,001701435
01.07.2005;0,011008462;0,003366797;0,01104108;0,00231424;0,006527686;0,002658905;0,002657918;0,012264496;0,00392411;0,011606773;0,007720653;0,010491764;0,002838635;0,005585818;0,012525695;0,007278006;0,004002092;0,012667067;0,021657837;0,009702261;0,017828404;0,012908171;0,006447974;0,007412365;0,010433541;0,001875607;0,003585486;0,011124631;0,01027682;0,002456302;0,004723713;0,016913029;0,013749273;0,016696873;0,017293589;0,006525998;0,013100632;0,01119331;0,002426508;0,01759248;0,008471902;0,013797314;0,011951333;0,007818241;0,013011524;0,013785722;0,010209426;0,011552467;0,015529558;0,005278175;0,009934351;0,00707237;0,010652061;0,010030439;0,004831031;0,01221645;0,014631242;0,014477005;0,008306131;0,012650105;0,006651831;0,012746085;0,010052315;0,008604093;0,014213195;0,008715333;0,022770197;0,006339845;0,015562439;0,013732195;0,019931048;0,008390417;0,02359994;0,002497023;0,012660093;0,004534519;0,011217798;0,012091071;0,018434296;0,007650316;0,006263694;0,007310162;0,003304978;0,010016038;0,019916567;0,026685396;0,009255849;0,004247802;0,007735599;0,00491823;0,004482264;0,004462841;0,011652321;0,00542587;0,014783535;0,005475496;0,001581243;0,021514305;0,006622768;0,001339144
01.08.2005;0,010111665;0,004226935;0,006622746;0,001829355;0,003563221;0,002515719;0,002133623;0,010401875;0,004634245;0,012183782;0,007924731;0,008527405;9,43E-04;0,012274135;0,015161296;0,005667089;0,004978671;0,013901531;0,021974086;0,008956232;0,01261484;0,013775946;0,006022867;0,007186826;0,00990222;0,002068782;0,005745259;0,020943431;0,013249667;0,003311702;0,002916453;0,011796326;0,011486462;0,018039239;0,016054637;0,004653586;0,009741054;0,010496448;0,00202528;0,017270011;0,008905385;0,016598618;0,012663353;0,007587968;0,013131367;0,01471354;0,011400733;0,011485452;0,016361337;0,004684635;0,009665556;0,009045506;0,007463991;0,011448911;0,006031971;0,012790428;0,012478121;0,015055305;0,007329668;0,012342137;0,00609757;0,019512632;0,011134672;0,010748245;0,01070596;0,009141141;0,024598922;0,007117098;0,014446688;0,014315107;0,017885795;0,015560198;0,020466049;0,002598156;0,009482263;0,004383342;0,014397089;0,010205835;0,017319633;0,010074955;0,0056111;0,011873487;0,001985012;0,012813094;0,017998104;0,020543596;0,008152424;0,004938625;0,006859456;0,003693297;0,004997788;0,006371791;0,012223363;0,002797406;0,011975034;0,004492068;0,001204934;0,022654656;0,008040153;0,001566557
01.09.2005;0,009766837;0,002805829;0,007143485;0,002471307;0,003721321;0,002766106;0,002723014;0,012492214;0,005496688;0,009900506;0,010410176;0,010133784;0,001461047;0,004134621;0,008581396;0,007423022;0,003756243;0,01574068;0,024630884;0,011054651;0,012561066;0,015383218;0,006281708;0,010400073;0,012077464;0,001880338;0,005644228;0,015070298;0,011794619;0,002746785;0,004148246;0,018811962;0,014451413;0,016246707;0,016349232;0,004501312;0,011237812;0,010252611;0,001455716;0,019324551;0,007777925;0,011585159;0,019423795;0,004788185;0,011081121;0,012978848;0,011288148;0,014131035;0,014532594;0,005114503;0,008726836;0,007912335;0,007637544;0,011198068;0,005556293;0,02140928;0,008383335;0,017719579;0,008976195;0,00818994;0,00691447;0,016131041;0,009331236;0,008931016;0,00909473;0,007689915;0,023587434;0,006985739;0,013893446;0,014521196;0,016253643;0,01316856;0,022743325;0,001772564;0,013495472;0,003368943;0,009917473;0,012891729;0,019136285;0,006418923;0,006622548;0,016141172;0,003300322;0,007524732;0,021086902;0,018794376;0,010402436;0,005247352;0,007985435;0,003188168;0,0038817;0,0048366;0,010790166;0,00326325;0,012387021;0,004189997;0,002076726;0,018570569;0,014496064;0,003323433
01.10.2005;0,011213722;0,002893354;0,008666541;0,001924307;0,003310172;0,003775831;0,002106473;0,010563644;0,004860478;0,010101881;0,009030522;0,011602889;0,002817599;0,005854597;0,008966148;0,005650291;0,005272644;0,010919643;0,029480889;0,010118107;0,012629588;0,015793068;0,004194009;0,009613534;0,009239525;0,001920836;0,003627186;0,008286196;0,016056512;0,001962664;0,004196955;0,019800621;0,015710318;0,015477143;0,017884321;0,003374618;0,011841896;0,010499302;0,001662574;0,021096768;0,009670473;0,015476445;0,019547634;0,006822578;0,009602442;0,012744678;0,010828264;0,014003951;0,015286133;0,005116718;0,008375877;0,005222366;0,008641654;0,010367259;0,005177699;0,017699083;0,011784395;0,014283289;0,010501162;0,01160896;0,008443495;0,020268355;0,011178069;0,008212673;0,00886438;0,008975733;0,019669362;0,006083481;0,015878114;0,011772206;0,019547898;0,009701343;0,026264905;0,002927678;0,014537375;0,007107579;0,010408587;0,011836252;0,015658981;0,008305045;0,006006706;0,011413828;0,005443455;0,014335079;0,019264917;0,022376759;0,007515085;0,004461551;0,006267776;0,004381867;0,003879064;0,003203296;0,012024028;0,002336002;0,009884952;0,003755745;0,002006917;0,018359272;0,008662841;0,00202092
01.11.2005;0,010352513;0,003575514;0,010173716;0,001905769;0,003007542;0,001895908;0,002153099;0,010775853;0,004353471;0,009817094;0,009730661;0,013188082;0,002298808;0,009761733;0,009083365;0,006037728;0,003848552;0,010135193;0,028708785;0,00919167;0,014103518;0,014401311;0,004951862;0,0112403;0,010198778;0,001551942;0,004351466;0,00978952;0,014129808;0,00353315;0,003780317;0,014500026;0,019247795;0,013872185;0,014898796;0,003730613;0,00989657;0,010843959;0,001831207;0,018833545;0,009373179;0,01588729;0,025636366;0,006817765;0,011526766;0,011755393;0,010062985;0,01328633;0,013442399;0,004367363;0,008650167;0,004787545;0,008261188;0,011514158;0,005501354;0,02162596;0,0089105;0,017568312;0,010692664;0,011771933;0,005712707;0,022931754;0,010289522;0,009070624;0,009664658;0,00775027;0,021244042;0,006490051;0,013308047;0,010945716;0,020781018;0,008741651;0,023260437;0,002134464;0,012231567;0,005531338;0,010755768;0,013750448;0,01484589;0,007929465;0,007068381;0,011523797;0,003816234;0,011392208;0,020660677;0,020451057;0,008102263;0,003941184;0,007983724;0,004358493;0,004335985;0,003150468;0,011136952;0,003252622;0,014597453;0,006164873;0,001496958;0,018346423;0,007723437;0,002006031
01.12.2005;0,013369176;0,004048717;0,008321375;0,001956306;0,003613097;0,002467751;0,002702069;0,013171921;0,004019554;0,01328393;0,008482521;0,009424082;0,001651806;0,004445469;0,011571401;0,005807302;0,005048123;0,013479203;0,021394165;0,009497893;0,014389873;0,013920655;0,003529439;0,009289639;0,010774092;0,00162097;0,004631258;0,013350303;0,015073298;0,004987945;0,004228522;0,01729705;0,018089712;0,02023915;0,017634098;0,004724045;0,013719596;0,010520938;0,002291676;0,017125869;0,007800901;0,017586953;0,012334818;0,007098569;0,011962854;0,012384483;0,011329701;0,011478249;0,015357349;0,005030004;0,008556012;0,006098486;0,005795143;0,012586512;0,005040742;0,014613036;0,009589651;0,016186655;0,00925448;0,011191091;0,006018824;0,015294534;0,010094679;0,013308568;0,010746956;0,008634461;0,025066202;0,005892199;0,016056638;0,014351555;0,015622456;0,008870293;0,024089759;0,00330203;0,012129264;0,005479564;0,00961713;0,012432853;0,015531248;0,010447799;0,008054963;0,008351392;0,006738333;0,009462618;0,020236203;0,019357009;0,006986469;0,004399684;0,007419771;0,004707194;0,004035617;0,003032423;0,012985007;0,003252945;0,0132923;0,005914399;0,001571511;0,022467483;0,006399109;0,001878881
01.01.2006;0,009330374;0,003605937;0,01236369;0,001840121;0,003542305;0,002252845;0,002250274;0,012055527;0,003838715;0,010594039;0,011399503;0,008590143;0,002408474;0,008178502;0,011089705;0,007462637;0,006181294;0,013911041;0,025265784;0,007868683;0,011639393;0,015199345;0,006381441;0,012558764;0,011864591;0,003333581;0,003575419;0,015705814;0,013659187;0,004292649;0,002964382;0,017599806;0,015618695;0,019670442;0,016179623;0,003641563;0,011753765;0,010525728;0,002237725;0,01745734;0,006911758;0,015890983;0,012741166;0,005932873;0,013780518;0,010589175;0,010814034;0,012431776;0,015933965;0,004364564;0,008682016;0,005402401;0,008380041;0,008555535;0,005961732;0,019320257;0,013385033;0,016360796;0,012242525;0,011664719;0,006888492;0,017258758;0,009308855;0,008120779;0,009292529;0,007650034;0,024037486;0,00650536;0,014089084;0,01308476;0,018762749;0,008754968;0,024506116;0,001679299;0,009300438;0,003614494;0,010394788;0,013657675;0,017101815;0,007985065;0,003679478;0,010309647;0,008015224;0,012917248;0,018803536;0,017570961;0,009011557;0,004527644;0,007959973;0,004195979;0,002656316;0,005326512;0,012040731;0,00384653;0,012129171;0,005226488;0,001708908;0,020689561;0,006906976;0,001249302
01.02.2006;0,010195732;0,003383135;0,01095772;0,001939568;0,00342317;0,002174646;0,002087039;0,012064301;0,004363962;0,012398125;0,010785654;0,01109475;0,003190138;0,007762667;0,011013226;0,005816969;0,003402974;0,013721955;0,024488108;0,009446145;0,013699966;0,016637912;0,006109124;0,010985687;0,009982398;0,002064959;0,003611384;0,017866105;0,01405017;0,003814302;0,004570938;0,016633268;0,022971684;0,017179412;0,013388182;0,004672305;0,010333332;0,010717201;0,001805581;0,016848936;0,00713386;0,018594284;0,014552444;0,006422078;0,014368378;0,009400312;0,010793976;0,011763211;0,016995754;0,004846586;0,010999996;0,006678554;0,006169707;0,008964441;0,005282689;0,017982521;0,011074904;0,016594975;0,011087896;0,011709617;0,006771214;0,019185219;0,012105425;0,008423791;0,010794981;0,007868878;0,024678089;0,006225985;0,014990544;0,012939516;0,015268998;0,007606696;0,026053856;0,001405493;0,01049155;0,003955152;0,008295119;0,012275865;0,016757138;0,007582952;0,004718925;0,00880623;0,004778555;0,010009144;0,019297893;0,021563822;0,007521743;0,00395693;0,00796059;0,003677068;0,003734181;0,005109843;0,011658232;0,003955881;0,011280247;0,004404471;0,001502058;0,02091951;0,007298285;0,001100917
01.03.2006;0,011461054;0,003865316;0,010189587;0,001759722;0,003822877;0,001905088;0,002300483;0,011012505;0,004140485;0,012266894;0,009442337;0,009163344;0,002793281;0,004677735;0,011600085;0,005372158;0,00520485;0,011328846;0,026976374;0,010356804;0,014962418;0,016193298;0,006653914;0,009083062;0,010955712;0,002520903;0,004024571;0,014797695;0,015484256;0,002965644;0,004526782;0,015360965;0,014679629;0,018451686;0,017285713;0,003780289;0,01179639;0,009822512;0,002009017;0,016812208;0,00784597;0,017785112;0,015063258;0,006019313;0,016187393;0,013834146;0,010911877;0,012159174;0,01718626;0,005612606;0,011188524;0,006537215;0,006707296;0,011036462;0,006836658;0,020494336;0,009213421;0,015340814;0,007679711;0,013363929;0,00714116;0,016936898;0,011549327;0,008206594;0,00854476;0,008440829;0,027298895;0,005032429;0,012056667;0,010877434;0,016157063;0,00837573;0,023106514;0,001890399;0,011561575;0,003716781;0,010809554;0,013213634;0,016217071;0,007918474;0,005273423;0,009267503;0,006556372;0,009684415;0,017879662;0,019178896;0,007770591;0,005045173;0,00688501;0,003590944;0,002950099;0,005008919;0,011318424;0,00336385;0,011998766;0,009363996;0,001427649;0,021657706;0,008366963;0,00154989
01.04.2006;0,00604494;0,003132275;0,010727392;0,002022298;0,003325812;0,002026036;0,002624167;0,011749457;0,004092162;0,006137528;0,008907228;0,009485235;0,002990729;0,003783603;0,010522038;0,005634896;0,005871388;0,014366055;0,026156992;0,007639129;0,014434053;0,01477716;0,004606406;0,010986473;0,010647056;0,002394695;0,004793685;0,013314819;0,014850043;0,002807414;0,003801742;0,018184523;0,017313904;0,019518323;0,018207662;0,004586021;0,015573433;0,01178204;0,002708691;0,020874466;0,007304233;0,015690514;0,018040346;0,005343166;0,011883049;0,013280214;0,012783972;0,011052248;0,01732134;0,005144247;0,009778418;0,004881382;0,008257153;0,009253298;0,004790221;0,019371529;0,013093832;0,017248967;0,009212191;0,012088792;0,00742563;0,018232844;0,009123777;0,007923527;0,007854157;0,009023632;0,021445179;0,006248689;0,015060684;0,012589681;0,017033611;0,010553944;0,024592041;0,001414129;0,013005192;0,004202523;0,011654696;0,01342986;0,014520414;0,00750999;0,004793217;0,009874291;0,005518905;0,007551978;0,019690487;0,019532086;0,010101209;0,004749341;0,006612721;0,00483206;0,003505434;0,004594256;0,011602479;0,002697896;0,011868843;0,011769415;0,001546039;0,01918563;0,006361547;0,001546882
01.05.2006;0,005674385;0,003283298;0,011193134;0,00177671;0,005486008;0,002093099;0,0028086;0,011911504;0,004179585;0,006086554;0,010785291;0,009892216;0,001896089;0,007040839;0,011292763;0,006464863;0,003978334;0,015426687;0,031170568;0,006952197;0,012849067;0,018484277;0,003899471;0,011709025;0,009467245;0,002692416;0,005698971;0,015514295;0,01577052;0,00468396;0,003128777;0,017987576;0,020351378;0,01989699;0,01632831;0,003316401;0,010938647;0,011003779;0,002783435;0,015878198;0,006727965;0,016094657;0,017936835;0,005511279;0,012486943;0,010574333;0,011498918;0,011683546;0,014844976;0,00557055;0,011703287;0,004648897;0,005385333;0,009779719;0,004819893;0,016184325;0,011321797;0,014135299;0,009432089;0,015779981;0,005747032;0,019672321;0,009708623;0,008118363;0,010563501;0,009670222;0,023627087;0,005450337;0,013153103;0,012825442;0,013673715;0,011556991;0,024114422;0,001855593;0,009463806;0,003772127;0,009959413;0,012957666;0,014238598;0,008797283;0,003689579;0,008172839;0,005289308;0,009115027;0,019178162;0,017563494;0,008919873;0,005703809;0,007761744;0,004849366;0,003233314;0,004376431;0,012870911;0,003630579;0,014935904;0,013739296;0,002117385;0,019743816;0,006801896;0,001485533
01.06.2006;0,005410845;0,003503777;0,012149258;0,002449473;0,003746719;0,003037936;0,002984195;0,011962144;0,00480488;0,007039964;0,00891275;0,010061756;0,001931969;0,00538194;0,012131201;0,006054607;0,004482039;0,014912003;0,028388863;0,009419858;0,012329205;0,015790317;0,004891759;0,011087671;0,009670785;0,002487543;0,004258391;0,016643733;0,013413749;0,003579648;0,004732855;0,016678558;0,013962459;0,023362184;0,016296003;0,004118544;0,011245982;0,011477191;0,002340007;0,016201203;0,007823657;0,01209038;0,024042609;0,004993703;0,014713797;0,01189107;0,009519313;0,013157296;0,014985397;0,006035267;0,011047364;0,004637701;0,00603068;0,013246518;0,004505269;0,016722595;0,009210822;0,015433586;0,006851655;0,021406872;0,00827681;0,01471353;0,008568005;0,00686591;0,011150668;0,010286612;0,024076156;0,006105335;0,013064236;0,013114191;0,013892351;0,010419146;0,024820471;0,001769988;0,009921228;0,004796872;0,01011817;0,015241942;0,015301899;0,011499314;0,005341042;0,01047594;0,006978753;0,008586585;0,018647638;0,016827036;0,006456327;0,005473648;0,007357391;0,004527783;0,004243568;0,004978934;0,011246488;0,003103825;0,009048462;0,006520686;0,001983003;0,022335747;0,008654717;0,001530078
01.07.2006;0,005209736;0,003503926;0,008604745;0,00183895;0,002407893;0,002016047;0,002333898;0,011571452;0,003522483;0,006150811;0,009406103;0,007410118;0,001267156;0,012414804;0,012503877;0,004624033;0,004534908;0,014565845;0,023008454;0,008626087;0,012128971;0,012465224;0,010330089;0,009780029;0,011506706;0,002163124;0,003496244;0,012357531;0,011491254;0,002560264;0,004158692;0,021346647;0,014698186;0,020104739;0,018215454;0,003821851;0,011083053;0,011066754;0,001813346;0,019576668;0,008279713;0,01533056;0,019733316;0,007744266;0,016036429;0,012201903;0,009880124;0,014298647;0,016380487;0,005167134;0,009885474;0,007746104;0,005687002;0,012045584;0,00566577;0,015978284;0,013364692;0,012916622;0,00616927;0,014568443;0,007573732;0,015651005;0,008753109;0,00792918;0,013520956;0,009629856;0,02105807;0,00608929;0,012935306;0,014410976;0,01618573;0,010191369;0,022521417;0,002050987;0,01238745;0,00472692;0,011166994;0,013366468;0,015731097;0,00941946;0,00653706;0,009088013;0,008140181;0,01128106;0,017605142;0,021669616;0,008549063;0,005128234;0,006874585;0,00363648;0,003783926;0,006951343;0,01280713;0,002190054;0,012906251;0,007258346;0,001457428;0,01995683;0,00862102;0,001492895
01.08.2006;0,004022347;0,004914922;0,007193319;0,00167318;0,003464762;0,0015415;0,002314242;0,010353065;0,003966908;0,006007879;0,010094324;0,012369638;0,002318452;0,009321722;0,013403095;0,004245884;0,004220571;0,013562173;0,025172026;0,007951061;0,013684744;0,014241977;0,004414531;0,008691979;0,011294703;0,002408171;0,004554031;0,014071143;0,012375575;0,003365922;0,003049132;0,01737625;0,011189641;0,016934166;0,016714189;0,004032842;0,011421845;0,011172446;0,001773245;0,016582166;0,010039793;0,016445452;0,023016813;0,007212327;0,013821319;0,013913715;0,011344663;0,012966553;0,01489025;0,00449491;0,008529034;0,005458845;0,005012218;0,006602507;0,004645006;0,013268734;0,012114912;0,013007667;0,008721496;0,018301352;0,006031679;0,022842949;0,010822331;0,009614077;0,014197176;0,008128113;0,020196447;0,006540405;0,009564101;0,015126906;0,027108228;0,010059072;0,024158426;0,002341741;0,011599788;0,003130092;0,011280529;0,012189002;0,015383768;0,011389567;0,003211178;0,009374042;0,003632752;0,009096815;0,022996798;0,023153291;0,010972412;0,005174589;0,006622588;0,003996773;0,003294784;0,004703518;0,011831278;0,002580435;0,01713792;0,00787975;0,001110172;0,021067876;0,008052139;0,001139159
01.09.2006;0,004646425;0,003301954;0,008235301;0,001698529;0,003537542;0,002493432;0,002407715;0,013514989;0,004123382;0,004730786;0,009096506;0,010262457;0,001567334;0,007212187;0,012732175;0,006415379;0,003657683;0,010944778;0,026538407;0,009445463;0,017174127;0,015632973;0,004755661;0,01063706;0,010265794;0,003092347;0,004475235;0,016045305;0,016463133;0,002655504;0,004100987;0,014621151;0,011154023;0,016760841;0,017217421;0,00415511;0,012380523;0,010978394;0,001730192;0,015842308;0,008047224;0,012901499;0,029689738;0,007064113;0,01516903;0,011473114;0,011377105;0,011972272;0,017463395;0,004947132;0,010255719;0,005702214;0,007683062;0,009901307;0,005756713;0,021124605;0,009660357;0,014719766;0,010836121;0,014462238;0,006083869;0,021137311;0,008054452;0,008202228;0,017688447;0,008376644;0,018886762;0,005070974;0,01165444;0,014218988;0,016862946;0,009481214;0,026481628;0,002789576;0,010881188;0,004025306;0,008520635;0,015198384;0,014042036;0,01304027;0,005264039;0,008369727;0,004754922;0,009085485;0,020830565;0,017574844;0,007710665;0,004339602;0,006824322;0,004829422;0,002866633;0,005518249;0,0121153;0,002417696;0,009990573;0,005911642;0,002571067;0,02049304;0,008891479;0,002036197
01.10.2006;0,003635401;0,00394679;0,006846828;0,002355721;0,002542039;0,002453675;0,00274432;0,011131048;0,004000316;0,006437166;0,009105597;0,007599658;0,001277144;0,004138131;0,011858437;0,005135109;0,004806671;0,014283847;0,030196488;0,010468941;0,01167557;0,01450541;0,020208324;0,009140698;0,012269995;0,004185891;0,003804301;0,014912033;0,013845672;0,0029202;0,006011556;0,018546218;0,013206517;0,020737048;0,016436147;0,003141496;0,009405118;0,010702437;0,002078286;0,016047615;0,008969083;0,015077051;0,034890727;0,006595093;0,015220147;0,014458966;0,009418969;0,010687932;0,016002184;0,004676458;0,009646014;0,005541898;0,006982221;0,008381581;0,00535805;0,018708352;0,012573842;0,013793756;0,010134957;0,012814455;0,007054672;0,015851375;0,010963009;0,007576217;0,008903756;0,008980034;0,020836153;0,005357186;0,012396647;0,015049535;0,017793219;0,009916945;0,020748617;0,002009193;0,012106247;0,00331822;0,010843892;0,013237649;0,014317258;0,010474553;0,005037526;0,009295077;0,005920895;0,007947138;0,01758926;0,020297869;0,009373238;0,004404441;0,006980686;0,003039929;0,004055052;0,007528399;0,010771726;0,002370293;0,012716583;0,00553022;0,002202133;0,019887268;0,007421564;0,001220733
